"","first_id","last_id","institution_id","city_id","region","sector"
"364",5573,18633,1,1,"Kansas","Phys"
"365",8800,18633,1,1,"Kansas","Chem"
"366",11963,18633,1,1,"Kansas","Soc"
"367",5176,18635,1,1,"Kansas","Soc"
"368",4904,18734,1,1,"Kansas","Agr"
"369",2672,18752,1,1,"Kansas","Phys"
"370",12188,18752,1,1,"Kansas","Eng-Ind"
"371",13069,18752,1,1,"Kansas","Math"
"372",1411,18786,1,1,"Kansas","Med"
"373",7218,18826,1,1,"Kansas","Soc"
"374",1948,18900,1,1,"Kansas","Bio"
"375",1278,18913,1,1,"Kansas","Med"
"376",9837,18913,1,1,"Kansas","Med"
"377",13034,18913,1,1,"Kansas","Eng-Ind"
"378",6737,18974,1,1,"Kansas","Soc"
"379",9449,19029,1,1,"Kansas","Agr"
"380",525,19052,1,1,"Kansas","Soc"
"381",614,19059,1,1,"Kansas","Hum"
"382",6498,19137,1,1,"Kansas","Phys"
"383",7563,19143,1,1,"Kansas","Med"
"384",9840,19316,1,1,"Kansas","Soc"
"385",11980,19449,1,1,"Kansas","Med"
"386",7363,19472,1,1,"Kansas","Soc"
"387",4904,19497,1,1,"Kansas","Hum"
"388",9455,19637,1,1,"Kansas","Agr"
"389",5411,19642,1,1,"Kansas","Math"
"390",2997,19700,1,1,"Kansas","Med"
"391",2567,19785,1,1,"Kansas","Math"
"392",6175,19791,1,1,"Kansas","Econ"
"393",12799,20027,1,1,"Kansas","Math"
"394",2344,20089,1,1,"Kansas","Eng-Ind"
"395",5135,20212,1,1,"Kansas","Agr"
"396",1742,20229,1,1,"Kansas","Agr"
"397",10247,20256,1,1,"Kansas","Soc"
"398",8770,20297,1,1,"Kansas","Soc"
"399",11228,20332,1,1,"Kansas","Econ"
"400",284,20407,1,1,"Kansas","Med"
"401",11964,20424,1,1,"Kansas","Hum"
"402",7584,20571,1,1,"Kansas","Math"
"403",1411,20686,1,1,"Kansas","Bio"
"404",4130,20696,1,1,"Kansas","Hum"
"405",5381,20729,1,1,"Kansas","Med"
"406",7274,20744,1,1,"Kansas","Hist-Ped-Psi"
"407",5387,20776,1,1,"Kansas","Agr"
"408",7540,20786,1,1,"Kansas","Hum"
"409",2735,20802,1,1,"Kansas","Chem"
"410",4942,20802,1,1,"Kansas","Hum"
"411",9418,20809,1,1,"Kansas","Eng-Ind"
"412",6415,20828,1,1,"Kansas","Soc"
"413",5933,20863,1,1,"Kansas","Bio"
"414",2997,20865,1,1,"Kansas","Phys"
"415",9499,20905,1,1,"Kansas","Bio"
"416",11857,20928,1,1,"Kansas","Math"
"417",5162,21024,1,1,"Kansas","Med"
"418",6666,21092,1,1,"Kansas","Soc"
"419",4018,21113,1,1,"Kansas","Eng-Ind"
"420",2344,21202,1,1,"Kansas","Geo"
"421",11277,21267,1,1,"Kansas","Eng-Ind"
"422",6175,21376,1,1,"Kansas","Bio"
"423",3590,21395,1,1,"Kansas","Agr"
"424",1653,21496,1,1,"Kansas","Agr"
"425",9609,21496,1,1,"Kansas","Phys"
"426",1148,21593,1,1,"Kansas","Eng-Ind"
"427",7303,21682,1,1,"Kansas","Math"
"428",8016,21878,1,1,"Kansas","Med"
"429",2078,21917,1,1,"Kansas","Agr"
"430",7415,21950,1,1,"Kansas","Phys"
"431",11266,21983,1,1,"Kansas","Bio"
"432",3570,22022,1,1,"Kansas","Med"
"433",5411,22022,1,1,"Kansas","Math"
"434",5552,22034,1,1,"Kansas","Eng-Ind"
"435",2494,22072,1,1,"Kansas","Agr"
"436",5490,22156,1,1,"Kansas","Agr"
"437",2665,22173,1,1,"Kansas","Econ"
"438",11016,22211,1,1,"Kansas","Math"
"439",6175,22272,1,1,"Kansas","Soc"
"440",602,22367,1,1,"Kansas","Soc"
"441",11326,22384,1,1,"Kansas","Med"
"442",8016,22415,1,1,"Kansas","Med"
"443",9758,22423,1,1,"Kansas","Soc"
"444",9341,22431,1,1,"Kansas","Soc"
"445",5755,22432,1,1,"Kansas","Hist-Ped-Psi"
"446",3466,22517,1,1,"Kansas","Phys"
"447",11783,22523,1,1,"Kansas","Phys"
"448",11151,22648,1,1,"Kansas","Econ"
"449",1062,22652,1,1,"Kansas","Phys"
"450",357,22696,1,1,"Kansas","Eng-Ind"
"451",4904,22734,1,1,"Kansas","Bio"
"452",4904,22772,1,1,"Kansas","Econ"
"453",7717,22773,1,1,"Kansas","Math"
"454",1349,22793,1,1,"Kansas","Econ"
"455",8091,22793,1,1,"Kansas","Bio"
"456",5270,22795,1,1,"Kansas","Agr"
"457",5822,22833,1,1,"Kansas","Soc"
"458",1575,23172,1,1,"Kansas","Hist-Ped-Psi"
"459",1746,23588,1,1,"Kansas","Soc"
"460",1378,23594,1,1,"Kansas","Bio"
"461",525,23735,1,1,"Kansas","Hum"
"462",10893,24263,1,1,"Kansas","Agr"
"463",12603,24263,1,1,"Kansas","Bio"
"464",1276,24419,1,1,"Kansas","Soc"
"465",3781,24419,1,1,"Kansas","Hum"
"466",12973,24542,1,1,"Kansas","Chem"
"467",6175,24558,1,1,"Kansas","Hist-Ped-Psi"
"468",5560,24638,1,1,"Kansas","Soc"
"469",2440,24681,1,1,"Kansas","Soc"
"470",2770,24700,1,1,"Kansas","Phys"
"471",9142,24760,1,1,"Kansas","Bio"
"472",9384,24786,1,1,"Kansas","Eng-Ind"
"473",2235,24792,1,1,"Kansas","Agr"
"474",8739,24873,1,1,"Kansas","Chem"
"475",9173,24884,1,1,"Kansas","Med"
"476",2665,24900,1,1,"Kansas","Eng-Ind"
"477",11277,24901,1,1,"Kansas","Bio"
"478",1742,24937,1,1,"Kansas","Med"
"479",5082,24939,1,1,"Kansas","Soc"
"480",6766,24993,1,1,"Kansas","Math"
"481",1948,25057,1,1,"Kansas","Math"
"482",5397,25118,1,1,"Kansas","Soc"
"483",11277,25148,1,1,"Kansas","Bio"
"484",2832,25172,1,1,"Kansas","Math"
"485",2901,25174,1,1,"Kansas","Agr"
"486",6666,25228,1,1,"Kansas","Agr"
"487",5159,25245,1,1,"Kansas","Bio"
"488",2344,25331,1,1,"Kansas","Med"
"489",545,25464,1,1,"Kansas","Econ"
"490",8672,25477,1,1,"Kansas","Math"
"491",8466,25488,1,1,"Kansas","Chem"
"492",8931,25488,1,1,"Kansas","Math"
"493",4813,25562,1,1,"Kansas","Econ"
"494",9775,25587,1,1,"Kansas","Med"
"495",29,25922,1,1,"Kansas","Geo"
"496",1712,26027,1,1,"Kansas","Agr"
"497",284,26100,1,1,"Kansas","Math"
"498",11687,26144,1,1,"Kansas","Bio"
"499",463,26158,1,1,"Kansas","Med"
